G_IDX,G_NAME,G_GENRE,G_COMPANY,G_SERVICE,G_PLATFORM
5566,아이돌드림: 걸즈,시뮬레이션,NHN 엔터테인먼트,NHN 엔터테인먼트,모바일/ 안드로이드
5567,에이지 오브 드래곤: 사룡왕의 부활,RPG,퍼펙트 월드,퍼펙트 월드,PC온라인
5568,더 히어로 for Kakao,RPG,UQEE,인크로스,모바일/ 안드로이드
5569,하이퍼유니버스,기타,씨웨이브소프트,넥슨,PC온라인
5570,몬스터체이서,RPG,NHN 엔터테인먼트,NHN 엔터테인먼트,모바일
5571,심시티 빌드잇,시뮬레이션,일렉트로닉아츠,일렉트로닉아츠,모바일
5572,히어로즈 제네시스,RPG,스튜디오 지나인,-,모바일
6129,포켓판타지,RPG,뱅크오브이노베이션,구미,iOS/ 모바일/ 안드로이드
6130,유니멀스,퍼즐,유니벌스크리에이터즈,유니벌스크리에이터즈,iOS/ 모바일/ 안드로이드
6131,마이군주 ver.2,시뮬레이션,쿤룬코리아,쿤룬코리아,iOS/ 모바일/ 안드로이드
6132,스타 시티즌,RPG,클라우드 임페리움 게임스,클라우드 임페리움 게임스,PC온라인
6133,병맛의 용사님,RPG,아프리카TV,아프리카TV,모바일/ 안드로이드
6134,터뜨려 빵!,액션,카밤,카밤,iOS/ 모바일
6135,동화전쟁 for kakao,SNG,YZ 인터렉티브,모모,모바일/ 안드로이드
6136,브릭스 히어로,퍼즐,게임젠,게임젠,iOS/ 모바일/ 안드로이드
6137,서클링크,리듬액션,너바나 스튜디오,이노센트미디어,iOS/ 모바일/ 안드로이드/ 기타
6138,건쉽배틀,슈팅,더원게임즈,더원게임즈,모바일/ 안드로이드
6139,비틀윙 for kakao,슈팅,에스디 엔터넷,에스디 엔터넷,모바일/ 안드로이드
6140,지구최강리그 동네방네 축구축구 for Kakao,시뮬레이션,사이버드,조이시티,모바일/ 안드로이드
6141,축구 한국국가대표 2014히어로즈,스포츠,모바캐스트코리아,-,모바일/ 안드로이드
6142,쿠쿠행성,기타,디앱스게임즈,디앱스게임즈,안드로이드/ 기타
6143,케로로 액션 히어로 for kakao,액션,팡스카이,팡스카이,iOS/ 모바일/ 안드로이드
6144,세컨어스,시뮬레이션,엔트리브소프트,엔트리브소프트,iOS/ 모바일/ 안드로이드
6145,스타크로니클,시뮬레이션,버닝버터스튜디오,큐랩,모바일
6146,스피드런 for kakao,레이싱,피엔제이,피엔제이,iOS/ 모바일/ 안드로이드
6147,선국: 세상을 지배하라,RPG,디앱스게임즈,디앱스게임즈,모바일/ 안드로이드
6148,프린세스 디펜스 for kakao,시뮬레이션,오우거클랜,와이디온라인,iOS/ 모바일/ 안드로이드
6149,천하 온라인,RPG,NURISNS,게임코러스,기타
6150,윙또,레이싱,쿠키소프트,쿠키소프트,모바일/ 안드로이드
6151,라비린시아,TCG,세시소프트,세시소프트,모바일/ 안드로이드
6152,줄줄이가위바위보,퍼즐,젬플레이,루노소프트,iOS/ 모바일/ 안드로이드
6153,룰더삼국,보드,아이콘온,조이시티,모바일/ 안드로이드
6154,원티드,RPG,엔크루엔터테인먼트,팜플,모바일/ 안드로이드
6155,퓨리어즈 for kakao,FPS,아이준소프트,아이준소프트,모바일/ 안드로이드
6156,빨간마후라 for kakao,슈팅,엔펀(NFUN),넥슨,iOS/ 모바일/ 안드로이드
6157,DCS:UH-1H HUEY,FPS,이글 다이내믹스,-,기타
6158,테트리스 블리츠,기타,일렉트로닉아츠,일렉트로닉아츠,iOS/ 모바일/ 안드로이드
6159,삼국지 투신의탄생,RPG,티티유소프트,티티유소프트,모바일/ 안드로이드
6160,NAL: 세상을 베는 자,RPG,픽셀 소프트,IMI,PC온라인
6161,타이탄리턴즈,RPG,이야소프트,-,PC온라인
6162,소울칼리버 로스트 소드,RPG,반다이남코,-,기타
6163,드래곤가드,RPG,넷마블게임즈,넷마블게임즈,모바일/ 안드로이드
6763,중원을 베다,RPG,엔틱게임월드,엔틱게임월드,웹브라우저
6764,다잉 라이트,액션,Techland,워너브로스 인터랙티브,PS/ XBOX/ switch/ PC패키지
6765,데드 아일랜드: 에피데믹,AOS,Techland,딥 실버,PC온라인
6766,내친구 용팔이 for Kakao,RPG,상상게임즈,넷마블게임즈,iOS/ 모바일/ 안드로이드
6767,히어로즈고,RPG,아인비전,이스트소프트,PC온라인
6768,버블 블레이즈,퍼즐,아웃플레이 엔터테인먼트,아웃플레이 엔터테인먼트,iOS/ 모바일/ 안드로이드
6769,파밍 시뮬레이터 13,시뮬레이션,자이언트 소프트웨어,포커스 홈 인터랙티브,PC패키지/ PS3/ XBOX360/ 3DS/ PSVITA
6770,파이널 삼국배틀,TCG,DeNA,다음모바게,모바일/ 안드로이드
6771,룰더킹덤,SNG,이노웨이트,게임 인사이트,iOS/ 모바일/ 안드로이드
6772,판타지 몬스터,RPG,화명신,오팔게임,iOS/ 모바일/ 안드로이드
6773,클럽 오디션: 월드 인 오디션,리듬액션,T3 엔터테인먼트,한빛소프트,PC온라인
6774,차원의 문: 야만 부족의 역습 for Kakao,TCG,제오닉스,-,iOS/ 모바일/ 안드로이드
6775,보더 브레이크: 폭풍의 건프론트,TCG,세가,포플랫,모바일/ 안드로이드
6776,콘트라스트,어드벤쳐,컴펄전 게임즈,컴펄전 게임즈,PC패키지/ PS3/ PS4/ XBOX360/ Xbox One
6777,천신전,RPG,이엔피게임즈,이엔피게임즈,PC온라인
6778,킹오브파이터즈 온라인,AOS,드래곤플라이,-,PC온라인
6779,버즐 피버,퍼즐,엔필,엔필,iOS/ 모바일/ 안드로이드
6780,킬존: 섀도우 폴,FPS,게릴라 게임즈,소니 인터랙티브 엔터테인먼트 코리아,PS4
6781,섀도우 오브 더 비스트,액션,리플렉션 인터랙티브,시그노시스,PS4
6782,스트롱홀드 크루세이더 2,RTS,파이어플라이 스튜디오,파이어플라이 스튜디오,PC패키지
6783,브로큰 소드: 뱀의 저주,어드벤쳐,레볼루션 소프트웨어,레볼루션 소프트웨어,PC패키지/ iOS/ PSVITA/ 안드로이드
6784,에이지 오브 원더스3,시뮬레이션,트라이엄프 스튜디오,Take Two Interative (테이크 투 인터랙티브),PC패키지
6785,셜록 홈즈: 죄와 벌,어드벤쳐,프로그웨어스,포커스 홈 인터랙티브,PS/ XBOX/ switch/ PC패키지
6786,락스미스 2014 에디션,리듬액션,유비소프트,유비소프트,PC패키지/ PS3/ XBOX360
6787,장군령 온라인,RPG,유엔젤스,-,PC온라인
6788,저스트 댄스 2014,리듬액션,유비소프트,유비소프트,PS3/ PS4/ XBOX360/ Xbox One/ Wii/ Wii U
6789,엑스 리버스,슈팅,에고소프트,딥 실버,PC패키지
6790,라쳇 앤 클랭크: 인투 더 넥서스,어드벤쳐,Insomniac Games,소니 인터랙티브 엔터테인먼트 코리아,PS3
6791,히어로마스터,RPG,컴투스홀딩스,-,iOS/ 모바일/ 안드로이드
6792,학교종이 땡땡땡,액션,안드로메다게임즈,-,iOS/ 모바일/ 안드로이드
6793,차칸게임,RPG,거인 네트워크,녹스게임,PC온라인
6794,학교종이 땡땡땡 for kakao,액션,안드로메다게임즈,-,iOS/ 모바일/ 안드로이드
6795,레이맨 레전드,액션,유비소프트,-,PS3/ PSVITA/ 닌텐도스위치
6796,빅 페스트,시뮬레이션,소니 인터랙티브 엔터테인먼트 코리아,소니 인터랙티브 엔터테인먼트 코리아,PSVITA
4944,헤드랜더,액션,더블파인 프로덕션,어덜트스윔게임즈,기타
4945,백발백중,슈팅,텐센트,넷마블게임즈,모바일/ 안드로이드
4946,언노운 히어로즈,RPG,-,넥슨,모바일
4947,갓 세이버,RPG,레쿠 코리아,레쿠 코리아,모바일/ 안드로이드
4948,세븐메이지,RPG,나폴레옹 게임즈,-,모바일/ 안드로이드
4949,드래곤볼Z 초궁극무투전,액션,아크시스템웍스,반다이남코,3DS
4950,프렌즈팝,RPG,카카오게임즈,카카오,iOS/ 모바일/ 안드로이드
4951,그래뿌까,RPG,태가소프트,태가소프트,모바일/ 안드로이드
4952,크룩즈 - 빅 하이스트,RPG,-,-,PC패키지
4953,헌터에이지,RPG,로우핸드스튜디오,하이브로,모바일/ 안드로이드
4954,아르멜로,보드,-,에이치투 인터렉티브,PC패키지
4955,블록킹덤: 리그오브나이츠,RPG,해례스튜디오,녹스엔터테인먼트,모바일
4956,시즈폴,시뮬레이션,게임로프트,-,iOS/ 모바일/ 안드로이드
4957,영웅의시대,AOS,인터세이브,-,모바일/ 안드로이드
4958,대협킹왕짱,RPG,게임드리머,-,모바일/ 안드로이드
4959,주옥,퍼즐,edges,-,모바일/ 안드로이드
4960,인사이드아웃: 기억의구슬,퍼즐,-,-,모바일/ 안드로이드
4961,블러디히어로,RPG,ELEX,ELEX,모바일/ 안드로이드
4962,미검 for kakao,RPG,구름컴퍼니,구름컴퍼니,모바일/ 안드로이드
4963,크레이지 어드벤쳐,보드,3N소프트,-,모바일/ 안드로이드
4964,스타 신디,RPG,마스트 게임즈,마스트 게임즈,모바일/ 안드로이드
4965,강철제국,RPG,스타피쉬,-,3DS
4966,라인토이즈,퍼즐,젬플레이,-,iOS/ 모바일/ 안드로이드
4967,버블슈터팝,퍼즐,페일블루닷스튜디오,-,모바일/ 안드로이드
4968,미니몬마스터즈,RPG,파티게임즈,파티게임즈,모바일/ 안드로이드
4969,탭탭 디스코 바이 오투잼,리듬액션,모모,모모,모바일/ 안드로이드
4970,상하이애니팡,퍼즐,위메이드플레이,-,모바일/ 안드로이드
4971,마괴신 트릴리온,RPG,컴파일하트,사이버프론트,PSVITA
4972,이니시아 네스트: 황혼의 침묵,RPG,엔터메이트,-,모바일/ 안드로이드
4973,마이트&매직 히어로즈7,시뮬레이션,인트라게임즈,유비소프트,PC패키지
4974,롤러코스터 타이쿤3,시뮬레이션,프론티어,-,iOS/ 모바일
4975,로켓 리그,스포츠,Psyonix,-,PC패키지/ PS4/ Xbox One
4976,야미파티,퍼즐,넥스트 플로어,-,모바일/ 안드로이드
4977,환상온라인,RPG,-,-,웹브라우저
4978,버블 위치 사가 2,RPG,킹 디지털 엔터테인먼트,킹 디지털 엔터테인먼트,모바일/ 안드로이드
4979,오마이에그,슈팅,-,-,모바일
4980,전설의 원정대,RPG,쉰레이게임즈,쉰레이게임즈,모바일
4981,월드사커 위닝 일레븐2016,RPG,코나미,유니아나,PS4
4982,연희삼국,RPG,다음게임,다음게임,모바일
5573,포켓원정대: 마왕성의 비밀,RPG,아이덴티티 엔터테인먼트,아이덴티티 엔터테인먼트,모바일/ 안드로이드
5574,신세계: 암흑군단의 침략,RPG,추콩코리아,추콩코리아,iOS/ 모바일/ 안드로이드
5575,로스트아크,RPG,스마일게이트,스마일게이트,PC온라인
5576,카드 오브 레전드,RPG,CTU Games,-,모바일/ 안드로이드
5577,필라스 오브 이터니티,RPG,옵시디언,에이치투 인터렉티브,PC패키지
5578,쿠키를 부탁해,RPG,골프존엔터테인먼트,골프존엔터테인먼트,모바일/ 안드로이드
5579,알비온전기,RPG,와이디온라인,와이디온라인,모바일
5580,천왕,RPG,이비즈네트웍스,-,웹브라우저
5581,오버워치,FPS,블리자드 코리아,블리자드 코리아,PC온라인/ PS/ XBOX/ switch/ PC패키지
5582,그린플래닛,퍼즐,엔필,NHN 엔터테인먼트,모바일
5583,도탑전기,RPG,가이아 모바일,-,iOS/ 모바일/ 안드로이드
5584,영웅서기 for Kakao,RPG,케이넷피,-,모바일/ 안드로이드
5585,워쉽배틀,RPG,더원게임즈,조이시티,iOS/ 모바일/ 안드로이드
5586,초여신신앙 느와르 격신 블랙하트,RPG,사이버프론트,사이버프론트,PSVITA
5587,MX vs.ATV:슈퍼크로스,레이싱,노르딕게임즈,에이치투 인터렉티브,PS3
5588,던전헌터 4,RPG,게임로프트,게임로프트,iOS/ 모바일/ 안드로이드
5589,삼국데이,RPG,게임에이드,게임에이드,모바일/ 안드로이드
5590,가문:드래곤의부활,RPG,겜블릭,겜블릭,모바일/ 안드로이드
5591,정글버블스토리 for kakao,퍼즐,제이씨글로브웨이,제이씨글로브웨이,모바일
5592,트리플래닛3,기타,트리플래닛,트리플래닛,모바일/ 안드로이드
5593,마크 오브 더 드래곤,시뮬레이션,컴투스홀딩스,컴투스홀딩스,iOS/ 모바일/ 안드로이드
5594,쥬쥬히어로,슈팅,조이시티,조이시티,모바일/ 안드로이드
5595,수신학원 아르피엘,RPG,엔진스튜디오,넥슨,PC온라인
5596,아이돌마스터 신데렐라 걸즈,RPG,반다이남코,DeNA,모바일/ 안드로이드
5597,매직거너,RPG,로봇 커뮤니케이션즈,세시소프트,모바일/ 안드로이드
5598,보글보글 for kakao,퍼즐,스코넥 엔터테인먼트,-,모바일/ 안드로이드
5599,더 소울,RPG,엠씨드,NHN 엔터테인먼트,모바일
5600,판타지 아레나,RPG,미어캣 게임즈,-,모바일
5601,던전앤스피릿,RPG,-,추콩코리아,모바일/ 안드로이드
5602,판타시스타 노바,RPG,세가,세가,PSVITA
5603,낭만무림,퍼즐,-,-,모바일
5604,메메틱퍼즐 for Kakao,퍼즐,베인소프트,-,모바일/ 안드로이드
5605,진삼국쾌타 for Kakao,RPG,아이비에이치소프트,-,모바일/ 안드로이드
5606,슈팅몬스터 for Kakao,RPG,브런치소프트,-,모바일/ 안드로이드
5607,디스이즈스파르타,RPG,-,쿤룬코리아,iOS/ 모바일/ 안드로이드
5608,메달 오브 거너: 전쟁의 서곡,RPG,밴댕이 인터랙티브,-,모바일
5609,몬스터포커,퍼즐,뻔뻔스튜디오,-,iOS/ 모바일/ 안드로이드
5610,배틀몬스터,RPG,-,-,모바일/ 안드로이드
6164,원피스 언리미티드 월드 레드,기타,반다이남코,인트라게임즈,PS3/ PS4/ 기타
6165,쿠키삼국,시뮬레이션,티엘에스이엔티,공중망,iOS/ 모바일/ 안드로이드
6166,미스터리파티,보드,NHN 엔터테인먼트,NHN 엔터테인먼트,모바일/ 안드로이드
6167,런앤레이드 for kakao,액션,블루다이스,블루다이스,iOS/ 모바일/ 안드로이드
6168,닉스로 가는 길,기타,해즈브로코리아,-,기타
6169,퍼즐버블,기타,타이토,gumi Korea,iOS/ 모바일/ 안드로이드
6170,싸워싸워아레나 for kakao,액션,나이트워커,네오위즈게임즈,iOS/ 모바일/ 안드로이드
6171,구몽:전생의기억,기타,팡스카이,-,모바일
6172,달달한 러쉬 for kakao,액션,레빈나인,모모,iOS/ 모바일/ 안드로이드
6173,모뉴먼트 밸리,퍼즐,어스투 게임즈,-,iOS/ 모바일/ 안드로이드
6174,킹메이커,RPG,디앱스게임즈,디앱스게임즈,모바일/ 안드로이드
6175,버블몬,액션,피엔제이,피엔제이,iOS/ 모바일/ 안드로이드
6176,이블리스,RPG,창유,창유,모바일/ 안드로이드
6177,엘브리사 for Kakao,액션,넥스트 플로어,넥스트 플로어,iOS/ 모바일/ 안드로이드
6178,풀보코 히어로즈,기타,드리콤,아이덴티티 엔터테인먼트,iOS/ 모바일/ 안드로이드
6179,꼬물꼬물 도형놀이,기타,엔씨소프트,-,iOS/ 기타
6180,연애데이 for kakao,시뮬레이션,안다물코리아,안다물코리아,iOS/ 모바일/ 안드로이드
6181,블레이드,RPG,액션스퀘어,4,iOS/ 모바일/ 안드로이드
6182,드래곤사가 for kakao,RPG,퍼니글루,퍼니글루,iOS/ 모바일/ 안드로이드
6183,벽돌팡,보드,안드로메다게임즈,캠프모바일,모바일/ 안드로이드
6184,몽환,기타,에프엘모바일코리아,에프엘모바일코리아,모바일/ 안드로이드
6185,포커,기타,한게임,한게임,PC온라인
6186,슈타인즈 게이트: 비익연리의 달링,어드벤쳐,MAGES,디지털터치,PS3/ PSVITA
6187,매드온라인,RPG,플레이위드,-,PC온라인
6188,대리의 전설 for Kakao,액션,1506호,-,iOS/ 모바일/ 안드로이드
6189,밴드게임,기타,캠프모바일,-,모바일/ 기타
6190,치고박고 무한상사,액션,피닉스 게임즈,피닉스 게임즈,iOS/ 모바일/ 안드로이드
6191,카오스 리본,RPG,-,-,웹브라우저
6192,에이지 오브 엠파이어: 월드 도미네이션,시뮬레이션,마이크로소프트,-,모바일
6193,킬좀비,슈팅,디에이게임즈,디에이게임즈,모바일/ 안드로이드
6194,포켓나이츠,RPG,지큐게임코리아,지큐게임코리아,iOS/ 모바일/ 안드로이드
6195,에어메크 아레나,RPG,카본 게임즈,유비소프트,XBOX360
6196,그래블즈,어드벤쳐,노블 웨일 스튜디오,-,PC패키지/ iOS/ 모바일/ 안드로이드
6197,갓 파이어: 라이즈 오브 프로메테우스,RPG,비비드 게임즈,-,iOS/ 모바일
6198,알파 뮤즈,리듬액션,-,-,PC패키지
6199,데빌리벤지,RPG,QCPLAY,퍼펙트 월드,모바일/ 안드로이드
6200,역전 맞짱탁구,스포츠,아프리카TV,아프리카TV,모바일/ 안드로이드
6797,킬러 인스팅트,액션,더블 헬릭스 게임즈,마이크로소프트,Xbox One
6798,무라사키 베이비,어드벤쳐,오보소니코,소니 인터랙티브 엔터테인먼트 코리아,PSVITA
6799,락온: 플래밍 클립스3,시뮬레이션,이글다이나믹스,에이스알파,PC패키지
6800,삼국지조조전 Online,RPG,띵소프트,넥슨 모바일,iOS/ 모바일/ 안드로이드
6801,비틀 빌리지,RPG,하이브로,다음게임,iOS/ 모바일/ 안드로이드
6802,패글2,퍼즐,Popcap,Popcap,PS4/ XBOX360/ Xbox One
6803,소닉 로스트 월드: 사일런트 포레스트,액션,세가,세가,WiiU/ 3DS
6804,퀴즈RPG 마법사와 검은 고양이 위즈,RPG,코로프라,코로프라,iOS/ 모바일/ 안드로이드
6805,아이러브치킨,RPG,쏘뉴,아프리카TV,모바일/ 안드로이드
6806,레고 마블 슈퍼 히어로즈,액션,트레벨러스 테일즈,워너브로스 인터랙티브,PC온라인/ PS3/ PS4/ XBOX360/ Xbox One
6807,아스팔트8: 에어본,레이싱,게임로프트,게임로프트,iOS/ 모바일/ 안드로이드
6808,엑스컴: 에너미 윗인,기타,파이락시스 게임즈,2K Games,PC패키지/ PS3/ XBOX360
